CODI_PROGRAMA,CODI_EXPEDIENT,SEXE,CP_FAMILIAR,ANY_ACCES,TIPUS_ACCES,VIA_ACCES,NOTA_ACCES,CENTRE_SECUNDARIA,CP_CENTRE_SEC
752,226431,H,07703,2010,1,0,11.796,,
752,226434,D,08034,2008,1,0,7.68,SANTA TERESA - GANDUXER,08022
752,227825,H,08907,2010,1,0,9.954,JOAN XXIII - HOSPITALET LL,08907
752,227994,D,17500,2010,1,0,9.844,INST.ABAT OLIBA,17500
752,227910,H,08520,2010,1,0,11.046,"CERVETO, ESCOLA",08401
752,228063,H,08635,2010,1,0,11.02,DAINA ISARD,08640
752,227290,D,08006,2010,1,0,9.812,ESCOLA PIA BALMES,08006
752,226467,H,08036,2010,1,0,11.686,"SUNION, INST.CULTURAL CATALANA",08023
752,229211,H,08009,2010,1,0,9.92,"SUNION, INST.CULTURAL CATALANA",08023
752,227351,H,08029,2010,1,0,12.396,IPSE,08036
752,227365,H,08912,2010,1,0,12.694,"BADALONÈS, COL.LEGI",08912
752,227040,D,08001,2010,1,0,10.52,ESCOLA PIA SANT ANTONI,08001
752,227045,H,08901,2011,1,0,10.334,TECLA SALA,08901
752,228091,H,08700,2010,1,0,10.998,INST.JOAN MERCADER,08700
752,228099,H,43340,2010,1,0,10.874,VEDRUNA-SAGRAT COR,43002
752,227320,H,08912,2010,1,0,10.706,"BADALONÈS, COL.LEGI",08912
752,227328,H,08512,2010,1,0,12.328,ESCORIAL,08500
752,227261,D,08006,2010,1,0,11.66,SAGRAT COR-SARRIÀ,08034
752,229248,H,08870,2010,1,0,10.59,SAGRAT COR-SARRIÀ,08034
752,228027,H,08759,2010,1,0,10.826,INST.VALL D'ARUS,08759
752,228581,H,08849,2010,1,0,12.936,LLOR,08830
752,226680,D,08041,2010,1,0,12.624,CANIGÓ,08022
752,226684,H,08458,2010,1,0,10.186,"CERVETO, ESCOLA",08401
752,227728,H,08800,2010,1,0,10.958,ESCOLA PIA DE VILANOVA I LA G.,08800
752,227737,H,08188,2010,1,0,10.43,TALLER GINEBRO,08440
752,230805,H,08173,2010,1,0,10.828,SANT IGNASI- SARRIÀ,08017
752,227744,H,08017,2010,1,0,12.43,SANTA TERESA - GANDUXER,08022
752,228533,H,43840,2010,1,0,11.38,TURÓ,43120
752,228535,D,43202,2010,1,0,11.98,LA SALLE-REUS,43205
752,227786,H,08195,2010,1,0,10.17,LA FARGA,08195
752,227457,H,08901,2010,1,0,9.998,INST.MERCÈ RODOREDA,08907
752,227588,H,08940,2010,1,0,12.04,"MONTSERRAT, COL·LEGI",08017
752,227807,D,08037,2010,1,0,12.352,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,227814,H,08015,2010,1,0,10.076,XALOC,08902
752,227475,H,08022,2010,1,0,13.13,CASA DEL ROURE,08017
752,227480,H,08017,2010,1,0,12.114,CASA DEL ROURE,08017
752,227816,H,08907,2010,1,0,12.924,SANT JOSEP OBRER,08906
752,227620,H,08023,2010,1,0,10.014,ESCOLA PIA BALMES,08006
752,227409,D,08349,2010,1,0,10.904,SANT IGNASI- SARRIÀ,08017
752,227433,D,17530,2010,1,0,12.316,SANT MIQUEL DELS SANTS,08500
752,227436,H,08507,2010,1,0,11.484,SANT MIQUEL DELS SANTS,08500
752,230210,H,08640,2010,1,0,10.402,DAINA ISARD,08640
752,227505,H,08940,2010,1,0,11.298,XALOC,08902
752,228623,D,43206,2010,1,0,11.404,AURA,43110
752,228629,D,08030,2010,1,0,12.444,"JESÚS, MARIA I JOSEP",08030
752,227755,D,08015,2010,1,0,11.096,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,228736,H,08310,2010,1,0,9.78,INST.ARGENTONA,08310
752,226881,H,08329,2009,1,0,7.47,"HAMELIN, INTERNACIONAL LAIE",08328
752,243200,H,08027,2010,1,0,10.578,MARE DE DÉU DELS ÀNGELS,08027
752,233020,H,08980,2001,1,0,5.61,FERT,08017
752,232131,H,08022,2010,1,0,9.686,VIARÓ,08173
752,232878,H,17005,2010,1,0,10.384,MONTESSORI-PALAU,17003
752,228880,H,08026,2010,1,0,10.118,PALCAM,08025
752,229736,D,08006,2010,1,0,11.292,BIENAVENTURADA VIRGEN MARÍA,08006
752,227094,D,08028,2010,1,0,12.048,BETÀNIA-PATMOS,08034
752,228162,H,17800,2010,1,0,12.336,INST.LA GARROTXA,17800
752,243049,H,08032,2010,1,0,10.074,VIROLAI,08032
752,243368,H,20008,2011,1,0,12.246,,
752,245150,H,08302,2011,1,0,10.74,GEM,08304
752,243768,H,07814,2011,1,0,10.28,,
752,244494,H,08023,2011,1,0,9.864,GARBI PERE VERGES-ESPLUGUES,08950
752,245768,H,43882,2011,1,0,10.46,SANT JOSEP - SANT SADURNI,08770
752,245084,H,08024,2011,1,0,10.436,JESUÏTES GRÀCIA-KOSTKA,08024
752,243019,H,43870,2009,1,0,7.99,INST.MONTSIÀ,43870
752,244408,H,08401,2011,1,0,12.394,EDUCEM II,08400
752,243863,H,08028,2011,1,0,10.306,,
752,232772,H,08110,2010,1,0,10.724,LA SALLE MONTCADA,08110
752,244203,H,17500,2011,1,0,12.572,INST.ABAT OLIBA,17500
752,245796,H,08302,2011,1,0,11.04,ESCOLA PIA SANTA ANNA MATARO,08302
752,244360,H,25006,2011,1,0,9.866,CLAVER,25111
752,244364,H,43203,2011,1,0,10.438,INST.GABRIEL FERRATER I SOLER,43206
752,245731,H,08015,2011,1,0,10.796,SANT MIQUEL,08036
752,244379,H,43392,2011,1,0,12.044,TURÓ,43120
752,244300,H,08330,2011,1,0,10.93,INST.SERRA DE MARINA,08330
752,246057,H,25740,2011,1,0,10.356,INST.PIUS FONT I QUER,08243
752,245171,H,08028,2011,1,0,11.468,ABAT OLIBA LORETO,08034
752,243543,H,99999,2011,1,0,10.439,,
752,245132,H,08017,2011,1,0,10.78,ESCOLA PIA DE SARRIA,08017
752,245137,H,08006,2011,1,0,10.1,SANT IGNASI- SARRIÀ,08017
752,245074,H,08034,2011,1,0,11.924,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,232677,H,08028,2010,1,0,11.764,BETÀNIA-PATMOS,08034
752,232924,H,08859,2008,1,0,7.33,INSTITUCIO CULTURAL DEL CIC,08021
752,232234,H,08006,2010,1,0,9.688,LA SALLE BONANOVA,08022
752,232357,H,43202,2010,1,0,9.616,LA SALLE-REUS,43205
752,246514,H,08028,2011,1,0,10.994,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,246733,H,43510,2011,1,0,10.678,INST.JOAQUIM BAU,43500
752,245335,H,08029,2011,1,0,11.84,SANTA TERESA - GANDUXER,08022
752,244937,H,08024,2011,1,0,11.144,INST.SECRETARI COLOMA,08025
752,246156,H,08201,2011,1,0,10,SANT IGNASI- SARRIÀ,08017
752,246007,H,08302,2011,1,0,11.862,"MERITXELL, ESCOLA",08304
752,244848,H,25790,2011,1,0,11.39,INST.FRANCESC RIBALTA,25280
752,244803,H,08174,2011,1,0,9.806,EUROPA INTERNATIONAL SCHOOL,08172
752,245369,H,08173,2011,1,0,11.106,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,245378,H,08370,2011,1,0,10.37,ESCOLA PIA DE CALELLA,08370
752,245520,D,08017,2011,1,0,11.446,SAGRAT COR-SARRIÀ,08034
752,244705,H,08970,2011,1,0,11.85,INSTITUCIO CULTURAL DEL CIC,08021
752,245440,H,08013,2011,1,0,10.272,VEDRUNA-GRÀCIA,08012
752,246104,H,08800,2011,1,0,10.93,ESCOLA PIA DE VILANOVA I LA G.,08800
752,245676,D,08017,2011,1,0,11.96,SANT PAU,08034
752,245450,H,08036,2011,1,0,10.94,LA SALLE BONANOVA,08022
752,245451,H,08023,2011,1,0,10.93,LA SALLE BONANOVA,08022
752,245601,H,08003,2011,1,0,10.64,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,245603,H,08036,2011,1,0,9.732,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,243454,H,08017,2011,1,0,10.918,VIARÓ,08173
752,245408,D,08030,2011,1,0,11.136,SAGRADA FAMÍLIA - ARQUIMIDES,08030
752,244117,D,43392,2011,1,0,10.058,LA SALLE-REUS,43205
752,254801,H,08022,2011,1,0,9.44,SANT IGNASI- SARRIÀ,08017
752,247121,D,44570,2011,1,0,11.818,,
752,254785,H,17003,2011,1,0,9.434,INST.JAUME VICENS VIVES,17004
752,248927,H,08029,2011,1,0,10.344,SANT MIQUEL,08036
752,261078,H,08950,2012,1,0,11.042,GARBI PERE VERGES-ESPLUGUES,08950
752,254670,H,08029,2011,1,0,8.698,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,248887,H,08402,2011,1,0,10.288,"SUNION, INST.CULTURAL CATALANA",08023
752,248890,D,07013,2011,1,0,9.99,,
752,250437,H,08140,2011,1,0,9.658,CORAZON INMACULADO DE MARIA,08181
752,248965,H,08034,2011,1,0,10.878,BETÀNIA-PATMOS,08034
752,261779,H,08901,2012,1,0,10.472,TECLA SALA,08901
752,261788,D,08950,2012,1,0,11.332,ESC.PROF.SALESIANA,08017
752,261789,H,08025,2012,1,0,12.73,"PEREZ IBORRA, ESCOLES",08007
752,261795,D,08950,2012,1,0,10.542,INST.LA MALLOLA,08950
752,251145,H,08401,2011,1,0,10.186,ESCOLA PIA DE GRANOLLERS,08520
752,248715,H,08329,2011,1,0,10.148,ESCOLA PIA SANTA ANNA MATARO,08302
752,261729,H,08901,2012,1,0,11.416,JAUME BALMES,08907
752,250259,D,08032,2011,1,0,9.658,INST.FRANCISCO DE GOYA,08041
752,248547,D,08034,2011,1,0,11.02,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,250998,H,08203,2011,1,0,10.548,INST.LES TERMES,08204
752,248456,D,08770,2011,1,0,10.98,SANT JOSEP - SANT SADURNI,08770
752,248431,D,17320,2011,1,0,11.116,INST.TOSSA DE MAR,17320
752,259130,H,03170,2012,1,0,10.762,,
752,261015,H,08019,2012,1,0,11.36,EL CLOT,08027
752,260767,H,17527,2012,1,0,11.03,INST.PERE BORRELL,17520
752,260549,H,17300,2012,1,0,12.45,INST.SA PALOMERA,17300
752,258256,H,08206,2012,1,0,11.31,SAGRADA FAMILIA - SABADELL,08202
752,259044,H,08700,2012,1,0,11.356,ESCOLA PIA D'IGUALADA,08700
752,259211,H,08820,2012,1,0,10.522,JAUME BALMES,08907
752,259137,H,08017,2012,1,0,12.845,,
752,259217,D,43500,2012,1,0,13.192,INST.JOAQUIM BAU,43500
752,260932,H,43004,2012,1,0,12.4,MARE DÉU DEL CARME-TARRAGONA,43002
752,258377,H,08700,2012,1,0,11.472,ESCOLA PIA D'IGUALADA,08700
752,261541,D,08017,2012,1,0,10.906,"AULA, ESCUELA EUROPEA",08034
752,258474,D,08870,2012,1,0,11.18,SANT JOSEP - SANT SADURNI,08770
752,258408,D,08980,2012,1,0,11.372,MESTRAL - SANT FELIU,08980
752,259342,H,50012,2012,1,0,12.135,,
752,259904,H,08500,2010,1,0,11.342,INST.VIC,08500
752,259698,H,08591,2012,1,0,11.618,SANT MIQUEL DELS SANTS,08500
752,259825,H,08034,2012,1,0,10.862,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,259851,H,08034,2012,1,0,12.046,SAGRAT COR-SARRIÀ,08034
752,259189,H,08041,2012,1,0,12.514,SAGRAT COR-DIPUTACIÓ,08009
752,258424,D,08028,2012,1,0,10.69,ESCOLA PIA DE SARRIA,08017
752,261566,D,17005,2012,1,0,12.314,LES ALZINES,17003
752,261161,H,08980,2012,1,0,12.054,INST.OLORDA,08980
752,261883,D,08030,2012,1,0,11.376,INST.VALLDEMOSSA,08016
752,261439,H,08021,2012,1,0,10.884,SAGRAT COR-SARRIÀ,08034
752,261219,H,08029,2012,1,0,12.508,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,261858,H,25110,2012,1,0,11.114,CLAVER,25111
752,261397,H,08037,2012,1,0,12.002,,
752,261269,H,17252,2012,1,0,11.01,INST.PALAMÓS,17230
752,259015,H,08700,2012,1,0,11.754,ESCOLA PIA D'IGUALADA,08700
752,265159,H,43850,2012,1,0,10.45,INST.CAMBRILS,43850
752,264796,D,43007,2012,1,0,10.384,INST.ANTONI MARTÍ I FRANQUÈS,43005
752,264725,D,08757,2012,1,0,11.608,INST.CORBERA DE LLOBREGAT,08757
752,258121,H,42130,2012,1,0,6.577,,
752,259997,H,08031,2012,1,0,10.526,XALOC,08902
752,260095,D,08034,2012,1,0,10.78,"SUNION, INST.CULTURAL CATALANA",08023
752,260096,H,08017,2012,1,0,11.922,REIAL MONESTIR DE SANTA ISABEL,08017
752,258169,H,22572,2012,1,0,11.332,LESTONNAC - LLEIDA,25008
752,258173,H,08380,2012,1,0,10.876,VEDRUNA-MALGRAT DE MAR,08380
752,258174,D,08589,2012,1,0,11.05,SANT MIQUEL DELS SANTS,08500
752,260033,H,08320,2012,1,0,11.298,INST.MEDITERRANIA-MASNOU,08320
752,260173,H,08330,2012,1,0,11.194,ESCOLA PIA SANTA ANNA MATARO,08302
752,258699,H,17480,2012,1,0,12.72,"EMPORDÀ, C.E. - SANT JOSEP",17480
752,259485,D,08021,2012,1,0,10.884,SANT IGNASI- SARRIÀ,08017
752,260835,H,25008,2012,1,0,11.296,INST.SAMUEL GILI I GAYA,25002
752,260330,D,08860,2012,1,0,10.552,ESCOLA PIA DE SARRIA,08017
752,260697,H,08870,2012,1,0,11.402,ESCOLA PIA DE SITGES,08870
752,260038,H,08570,2012,1,0,10.908,SANT MIQUEL DELS SANTS,08500
752,274402,H,08036,2012,1,0,9.968,INST.MONTSERRAT,08006
752,275153,D,08029,2013,1,0,11.106,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,262951,D,08757,2012,1,0,11.532,INST.CORBERA DE LLOBREGAT,08757
752,274378,H,08349,2013,1,0,10.582,ESCOLA PIA SANTA ANNA MATARO,08302
752,274508,H,08396,2013,1,0,11.574,INST.BISBE SIVILLA,08370
752,263243,H,08023,2011,1,0,10.86,,
752,274985,H,08130,2013,1,0,10.548,INST.ESTELA IBÈRICA,08130
752,275008,H,08901,2013,1,0,10.968,TECLA SALA,08901
752,264976,H,07010,2012,1,0,10.398,,
752,262803,H,08005,2012,1,0,11.744,INST.ICÀRIA,08005
752,262806,D,43500,2013,1,0,10.406,INST.JOAQUIM BAU,43500
752,276664,H,08015,2013,1,0,12.21,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,276164,H,08022,2013,1,0,10.97,ESCOLA PIA DE SARRIA,08017
752,276166,H,43500,2013,1,0,10.966,INST.JOAQUIM BAU,43500
752,276167,H,08019,2013,1,0,11.596,MARISTES LA IMMACULADA,08009
752,276019,D,02450,2013,1,0,9.928,,
752,276021,H,08022,2013,1,0,10.8,SANT IGNASI- SARRIÀ,08017
752,276026,D,08006,2013,1,0,10.6,CANIGÓ,08022
752,276179,H,08906,2014,1,0,10.522,TECLA SALA,08901
752,276179,H,08906,2013,1,0,10.522,TECLA SALA,08901
752,276198,H,08006,2013,1,0,11.88,INST.MONTSERRAT,08006
752,276239,H,25002,2013,1,0,11.276,CLAVER,25111
752,276613,D,08790,2013,1,0,12.952,INST.XXV OLIMPÍADA,08004
752,275659,H,08026,2013,1,0,11.712,MARISTES LA IMMACULADA,08009
752,276642,H,08025,2013,1,0,11.006,INST.ESCOLA DEL TREBALL-BCN,08036
752,275985,D,12004,2013,1,0,11.598,,
752,276359,H,99999,2013,1,0,10.48,,
752,275523,H,08028,2014,1,0,11.68,,
752,276085,H,08330,2013,1,0,10.362,ESCOLA PIA SANTA ANNA MATARO,08302
752,276524,H,08185,2013,1,0,10.96,INST.LLIÇÀ D'AMUNT,08186
752,274355,D,08013,2013,1,0,12.594,VIROLAI,08032
752,274715,H,08028,2012,1,0,10.074,INST.LES CORTS,08028
752,276475,D,08030,2013,1,0,10.73,SAGRADA FAMÍLIA - ARQUIMIDES,08030
752,275097,H,08193,2013,1,0,11.088,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,274855,H,08901,2013,1,0,11.268,TECLA SALA,08901
752,273909,H,08022,2012,1,0,10.468,SANT GREGORI,08035
752,276857,H,08010,2013,1,0,11.668,ESCOLA PIA DE NOSTRA SENYORA,08007
752,274802,H,07570,2013,1,0,12.814,,
752,274810,D,07670,2013,1,0,12.002,,
752,273964,D,08010,2013,1,0,12.326,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,280213,D,25005,2013,1,0,11.706,INST.JOSEP LLADONOSA,25005
752,280216,H,07210,2013,1,0,10.52,,
752,280127,H,07011,2013,1,0,11.072,,
752,280241,D,08008,2013,1,0,10.476,ABAT OLIBA LORETO,08034
752,280085,H,25006,2013,1,0,10.594,CLAVER,25111
752,277047,H,08635,2013,1,0,11.41,INST.MONTSERRAT COLOMER,08635
752,277754,H,08025,2013,1,0,10.996,INST.SECRETARI COLOMA,08025
752,276330,H,08017,2013,1,0,10.7,SANT IGNASI- SARRIÀ,08017
752,276343,H,07820,2015,1,0,10.434,,
752,275597,H,43890,2013,1,0,12.006,INST.BERENGUER D'ENTENÇA,43890
752,278305,H,08022,2013,1,0,11.762,JESUS I MARIA - SANT GERVASI,08022
752,276248,H,35017,2013,1,0,9.973,,
752,275604,D,17800,2013,1,0,10.118,INST.LA GARROTXA,17800
752,275689,H,08500,2013,1,0,10.098,INST.JAUME CALLÍS,08500
752,277993,H,25730,2013,1,0,11.088,INST.ELS PLANELLS,25730
752,277334,H,08023,2013,1,0,11.794,INST.MONTSERRAT,08006
752,277510,D,08006,2013,1,0,10.984,SAGRAT COR-SARRIÀ,08034
752,277019,H,08912,2013,1,0,12.982,"BADALONÈS, COL.LEGI",08912
752,278961,H,08830,2013,1,0,10.764,INST.JOAQUIM RUBIO I ORS-S.BOI,08830
752,278974,H,08440,2013,1,0,10.802,TALLER GINEBRO,08440
752,278210,D,08812,2011,1,0,10.706,CANIGÓ,08022
752,292929,H,08021,2014,1,0,12.816,VIARÓ,08173
752,289146,H,08029,2014,1,0,10.218,INSTITUCIO CULTURAL DEL CIC,08021
752,289300,D,08034,2014,1,0,12.17,CANIGÓ,08022
752,289162,H,07004,2014,1,0,11.776,,
752,289164,D,08009,2014,1,0,10.252,JESUS I MARIA - SANT GERVASI,08022
752,289166,H,08500,2014,1,0,10.352,INST.JAUME CALLÍS,08500
752,289254,H,08029,2014,1,0,11.26,,
752,289169,H,43850,2014,1,0,10.548,INST.CAMBRILS,43850
752,289174,D,08036,2014,1,0,11.042,IPSE,08036
752,289324,H,08024,2014,1,0,11.372,JESUÏTES GRÀCIA-KOSTKA,08024
752,289326,H,08021,2014,1,0,11.858,INSTITUCIO CULTURAL DEL CIC,08021
752,289329,D,08190,2014,1,0,10.772,"LA VALL, COL·LEGI",08193
752,289331,H,08029,2014,1,0,11.416,PARE MANYANET,08029
752,288984,D,08192,2014,1,0,11.4,"LA VALL, COL·LEGI",08193
752,288987,H,43007,2014,1,0,11.778,LA SALLE-TARRAGONA,43007
752,288989,D,08023,2014,1,0,9.516,INST.MONTSERRAT,08006
752,288991,H,25002,2014,1,0,11.7,MARISTES MONTSERRAT,25002
752,288994,H,17200,2014,1,0,12.54,VEDRUNA-PALAMóS,17230
752,289004,D,08022,2014,1,0,9.936,SANTA TERESA - GANDUXER,08022
752,289191,D,01007,2014,1,0,11.544,,
752,289198,H,08023,2014,1,0,9.84,CARDENAL SPíNOLA-ABAT OLIBA,08024
752,289202,H,08391,2014,1,0,10.668,"BADALONÈS, COL.LEGI",08912
752,289203,H,07010,2014,1,0,10.966,,
752,289104,D,20009,2014,1,0,11.258,,
752,289007,D,08006,2014,1,0,10.48,SANTA TERESA - GANDUXER,08022
752,289011,H,08023,2014,1,0,10.79,ESCOLA PIA BALMES,08006
752,289013,H,08917,2014,1,0,10.904,INST.BADALONA VII,08912
752,289015,D,07011,2014,1,0,10.098,,
752,289016,H,25150,2014,1,0,11.014,INST.MARIUS TORRES,25002
752,289018,H,08340,2011,1,0,9.012,INST.PERE RIBOT,08340
752,289019,H,25716,2014,1,0,11.064,INST.ALT BERGUEDÀ,08695
752,289111,H,08301,2014,1,0,11.102,ESCOLA PIA SANTA ANNA MATARO,08302
752,289113,D,08303,2014,1,0,10.124,INST.M MIQUEL BIADA,08303
752,289411,H,43204,2014,1,0,11.89,PUIGCERVER,43205
752,289132,H,08173,2014,1,0,10.744,EUROPA INTERNATIONAL SCHOOL,08172
752,289142,D,08022,2014,1,0,11.862,SANTA TERESA - GANDUXER,08022
752,289144,H,17002,2014,1,0,10.554,ST. GEORGE'S SCHOOL,17458
752,289046,H,08830,2014,1,0,12.446,SANT JOSEP - SANT BOI,08830
752,289050,H,08197,2014,1,0,12.896,VIARÓ,08173
752,289055,H,33011,2014,1,0,11.46,,
752,289225,D,08021,2014,1,0,11.946,LA SALLE BONANOVA,08022
752,289228,H,08960,2014,1,0,9.528,INST.SANT JUST DESVERN,08960
752,289236,H,50300,2014,1,0,10.075,,
752,289063,H,08913,2014,1,0,10.422,SANT GABRIEL-SANT ADRIÀ,08930
752,289067,H,08006,2014,1,0,11.788,LA SALLE BONANOVA,08022
752,289073,H,08022,2011,1,0,8.58,SANT IGNASI- SARRIÀ,08017
752,289074,H,25500,2014,1,0,10.504,"LA MIRANDA, INSTITUCIO",08960
752,289089,H,08870,2014,1,0,9.84,ESCOLA PIA DE SITGES,08870
752,289377,H,43201,2014,1,0,9.862,INST.GABRIEL FERRATER I SOLER,43206
752,289344,H,08026,2014,1,0,10.358,LESTONNAC - BARCELONA,08009
752,289354,H,08036,2014,1,0,10.078,SANT IGNASI- SARRIÀ,08017
752,289360,D,08028,2014,1,0,11.858,INST.LES CORTS,08028
752,289367,H,08028,2014,1,0,11.988,INST.JOAN BOSCÀ,08034
752,289205,H,08530,2014,1,0,10.826,INST.MANUEL BLANCAFORT,08530
752,288963,H,08519,2014,1,0,10.374,SANT MIQUEL DELS SANTS,08500
752,288965,H,08024,2014,1,0,10.542,ABAT OLIBA LORETO,08034
752,288969,H,25110,2014,1,0,12.276,INST.MARIUS TORRES,25002
752,288970,H,25006,2014,1,0,10.676,INST.RONDA,25003
752,288971,H,08980,2014,1,0,10.234,ABAT OLIBA LORETO,08034
752,289276,H,08304,2014,1,0,12.666,INST.DAMIA CAMPENY,08301
752,288977,H,08023,2014,1,0,11.262,SIL,08022
752,289380,H,08907,2012,1,0,9.794,JOAN XXIII - HOSPITALET LL,08907
752,289385,H,08027,2014,1,0,10.572,JESUS MARIA - MERIDIANA,08030
752,289388,H,31180,2014,1,0,9.47,,
752,299968,H,17174,2014,1,0,12.454,INST.LA GARROTXA,17800
752,294145,H,13600,2014,1,0,10.456,INST.MARIUS TORRES,25002
752,294147,H,08197,2014,1,0,11.312,EUROPA INTERNATIONAL SCHOOL,08172
752,294156,H,08019,2014,1,0,11.994,GARBI PERE VERGES-BADALONA,08916
752,294158,H,07005,2014,1,0,10.822,,
752,326176,H,46210,2016,1,0,10.726,,
752,326162,H,22430,2016,1,0,9.938,,
752,304156,H,08028,2015,1,0,12.276,,
752,304166,H,08021,2015,1,0,10.076,SANT IGNASI- SARRIÀ,08017
752,304167,H,08850,2015,1,0,11.146,SANTO ANGEL - GAVÀ,08850
752,304168,D,08005,2015,1,0,12.204,"AULA, ESCUELA EUROPEA",08034
752,304169,H,08570,2015,1,0,11.132,INST.CIRVIANUM DE TORELLO,08570
752,304285,H,17600,2015,1,0,10.246,INST.OLIVAR GRAN,17600
752,304286,H,08035,2015,1,0,10.902,SANT GREGORI,08035
752,304013,D,08029,2015,1,0,11.638,ESC.PROF.SALESIANA,08017
752,304015,H,08940,2015,1,0,10.212,INST.JOAN MIRO-CORNELLA,08940
752,304297,H,08024,2015,1,0,10.124,JESUÏTES GRÀCIA-KOSTKA,08024
752,304304,H,08302,2015,1,0,13.356,"SANT ANTONI DE PADUA, COL.LEGI",08303
752,304320,D,08290,2015,1,0,11.998,"LA VALL, COL·LEGI",08193
752,304022,D,17003,2015,1,0,12.516,LES ALZINES,17003
752,304031,H,08186,2015,1,0,12.472,INST.M LA VALL DE TENES,08187
752,304035,H,08024,2015,1,0,10.972,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,304047,H,08700,2015,1,0,11.21,INST.PERE VIVES VICH,08700
752,308057,H,08038,2015,1,0,12.294,INST.EMPERADOR CARLES,08014
752,321990,D,08029,2016,1,0,11.214,BETÀNIA-PATMOS,08034
752,321991,D,08630,2016,1,0,11.008,INST.VOLTRERA,08630
752,321997,H,08512,2016,1,0,10.112,LA SALLE MANLLEU,08560
752,322115,H,08034,2016,1,0,11.266,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,322117,H,08788,2016,1,0,12.838,INST.PLA DE LES MORERES,08788
752,322130,H,08250,2016,1,0,11.512,INST.QUERCUS,08250
752,322136,H,08398,2016,1,0,11.036,FRETA-CALELLA,08370
752,325188,H,08005,2016,1,0,10.27,INST.ICÀRIA,08005
752,325192,H,08016,2016,1,0,10.67,LA SALLE BONANOVA,08022
752,321804,H,08328,2016,1,0,10.094,GARBI PERE VERGES-BADALONA,08916
752,325207,H,08022,2016,1,0,11.15,BETÀNIA-PATMOS,08034
752,321812,H,17200,2016,1,0,10.686,INST.BAIX EMPORDÀ,17200
752,325217,H,08027,2016,1,0,11.062,INST.M JUAN MANUEL ZAFRA,08026
752,321966,H,08860,2016,1,0,9.994,INSTITUCIO CULTURAL DEL CIC,08021
752,321970,H,08733,2016,1,0,12.678,INST.M E.INTERMUN.DEL PENEDES,08770
752,321972,H,08006,2016,1,0,10.776,SANT IGNASI- SARRIÀ,08017
752,304064,D,08028,2015,1,0,12.354,"PINEDA, CENTRE CULTURAL",08902
752,304069,H,08840,2015,1,0,10.918,SANT GABRIEL-VILADECANS,08840
752,304254,H,31190,2014,1,0,11.149,,
752,304256,H,17860,2015,1,0,10.106,INST.ABAT OLIBA,17500
752,304260,D,36947,2015,1,0,12.392,,
752,304261,H,08911,2014,1,0,7.576,MARISTES CHAMPAGNAT,08912
752,304268,H,08037,2015,1,0,12.65,LESTONNAC - BARCELONA,08009
752,304272,H,25008,2015,1,0,12.894,CLAVER,25111
752,304278,H,08759,2015,1,0,10.254,"AULA, ESCUELA EUROPEA",08034
752,304339,H,08012,2015,1,0,11.698,INST.MONTSERRAT,08006
752,304354,H,08015,2015,1,0,12.464,INSTITUCIO CULTURAL DEL CIC,08021
752,304355,H,08911,2015,1,0,10.668,CULTURAL,08911
752,304359,H,08015,2015,1,0,10.578,INST.ERNEST LLUCH,08015
752,304083,H,08017,2015,1,0,11.4,INST.COSTA I LLOBERA,08017
752,304176,H,08195,2015,1,0,9.8,INSTITUCIO CULTURAL DEL CIC,08021
752,304178,H,08790,2015,1,0,11.552,SANT JOSEP - SANT SADURNI,08770
752,304180,H,08551,2015,1,0,10.22,"PIVE, COL.LEGI",08551
752,304181,H,25520,2015,1,0,9.936,INST.PONT DE SUERT,25520
752,304367,H,08197,2015,1,0,11.452,INSTITUCIO CULTURAL DEL CIC,08021
752,304368,H,20013,2015,1,0,10.21,,
752,304374,H,08016,2015,1,0,9.772,SAGRADA FAMÍLIA - ARQUIMIDES,08030
752,304111,H,08635,2015,1,0,9.66,ÀGORA MASIA BACH. C.E.,08635
752,304116,D,08173,2015,1,0,11.086,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,304207,H,07460,2015,1,0,11.558,,
752,304221,H,08029,2014,1,0,7.104,INSTITUCIO CULTURAL DEL CIC,08021
752,304222,D,20018,2015,1,0,10.964,,
752,304224,H,08850,2015,1,0,11.945,BON SOLEIL,08850
752,304385,H,08960,2015,1,0,9.856,GARBI PERE VERGES-ESPLUGUES,08950
752,304387,H,08005,2015,1,0,11.796,,
